781988007,Product containing precisely methoxy polyethylene glycol-epoetin beta 666.667 microgram/1 milliliter conventional release solution for injection (clinical drug)
781989004,Product containing precisely methoxy polyethylene glycol-epoetin beta 500 microgram/1 milliliter conventional release solution for injection (clinical drug)
781990008,Product containing precisely methoxy polyethylene glycol-epoetin beta 166.667 microgram/1 milliliter conventional release solution for injection (clinical drug)
781991007,Product containing precisely methoxy polyethylene glycol-epoetin beta 250 microgram/1 milliliter conventional release solution for injection (clinical drug)
781992000,Product containing precisely methoxy polyethylene glycol-epoetin beta 833.333 microgram/1 milliliter conventional release solution for injection (clinical drug)
782000003,Product containing precisely midazolam (as midazolam hydrochloride) 1 milligram/1 milliliter conventional release solution for injection (clinical drug)
782005008,Product containing precisely morphine sulfate 10 milligram/1 milliliter conventional release solution for injection (clinical drug)
782010007,Product containing precisely naloxone hydrochloride 400 microgram/1 milliliter conventional release solution for injection (clinical drug)
782015002,Product containing precisely neostigmine methylsulfate 2.5 milligram/1 milliliter conventional release solution for injection (clinical drug)
782025007,Product containing precisely norethisterone enantate 200 milligram/1 milliliter conventional release solution for injection (clinical drug)
782032003,Product containing precisely ondansetron (as ondansetron hydrochloride) 2 milligram/1 milliliter conventional release solution for injection (clinical drug)
782033008,Product containing precisely oxycodone hydrochloride 10 milligram/1 milliliter conventional release solution for injection (clinical drug)
782034002,Product containing precisely oxytocin 10 unit/1 milliliter conventional release solution for injection (clinical drug)
782037009,Product containing precisely paclitaxel 6 milligram/1 milliliter conventional release solution for injection (clinical drug)
782044000,Product containing precisely pegaspargase 750 unit/1 milliliter conventional release solution for injection (clinical drug)
782051009,Product containing precisely phenobarbital sodium 200 milligram/1 milliliter conventional release solution for injection (clinical drug)
782057008,Product containing precisely phenytoin sodium 50 milligram/1 milliliter conventional release solution for injection (clinical drug)
782058003,Product containing precisely phospholipid (as beractant) 25 milligram/1 milliliter conventional release suspension for endotracheopulmonary instillation (clinical drug)
782059006,Product containing precisely phytomenadione 2 milligram/1 milliliter conventional release solution for injection (clinical drug)
782060001,Product containing precisely phytomenadione 10 milligram/1 milliliter conventional release solution for injection (clinical drug)
782063004,Product containing precisely poractant alfa 80 milligram/1 milliliter conventional release suspension for endotracheopulmonary instillation (clinical drug)
782081001,Product containing precisely propofol 10 milligram/1 milliliter conventional release emulsion for injection (clinical drug)
782082008,Product containing precisely propofol 20 milligram/1 milliliter conventional release emulsion for injection (clinical drug)
782084009,Product containing precisely protamine sulfate 10 milligram/1 milliliter conventional release solution for injection (clinical drug)
782087002,Product containing precisely ranitidine (as ranitidine hydrochloride) 25 milligram/1 milliliter conventional release solution for injection (clinical drug)
782099009,Product containing precisely scopolamine butylbromide 20 milligram/1 milliliter conventional release solution for injection (clinical drug)
782100001,Product containing precisely scopolamine hydrobromide 600 microgram/1 milliliter conventional release solution for injection (clinical drug)
782101002,Product containing precisely scopolamine hydrobromide 400 microgram/1 milliliter conventional release solution for injection (clinical drug)
782103004,Product containing precisely sodium bicarbonate 84 milligram/1 milliliter conventional release solution for injection (clinical drug)
782104005,Product containing precisely sodium chloride 9 milligram/1 milliliter conventional release solution for injection (clinical drug)
782108008,Product containing precisely sodium nitrite 30 milligram/1 milliliter conventional release solution for injection (clinical drug)
782113007,Product containing precisely succinylcholine chloride 50 milligram/1 milliliter conventional release solution for injection (clinical drug)
782124009,Product containing precisely tranexamic acid 100 milligram/1 milliliter conventional release solution for injection (clinical drug)
782130009,Product containing precisely sulfamethoxazole 80 milligram/1 milliliter and trimethoprim 16 milligram/1 milliliter conventional release solution for infusion (clinical drug)
782132001,Product containing precisely verapamil hydrochloride 2.5 milligram/1 milliliter conventional release solution for injection (clinical drug)
782133006,Product containing precisely vinblastine sulfate 1 milligram/1 milliliter conventional release solution for injection (clinical drug)
782134000,Product containing precisely vincristine sulfate 1 milligram/1 milliliter conventional release solution for injection (clinical drug)
782162007,Bite of nonhuman animal (event)
782197009,Intolerance to substance (finding)
782516008,Number of calculated pack years for cumulative lifetime tobacco exposure (observable entity)
782555009,Allergy to cow's milk protein (finding)
782576004,Tree pollen (substance)
782594005,Allergy to soy protein (finding)
782823001,Familial cutaneous telangiectasia and oropharyngeal cancer predisposition syndrome (disorder)
782869001,Incapacitated sexual assault (event)
783049000,Product containing precisely amlodipine (as amlodipine besilate) 5 milligram/1 each conventional release oral tablet (clinical drug)
783128003,Product containing precisely abacavir (as abacavir sulfate) 300 milligram/1 each conventional release oral tablet (clinical drug)
783261004,Lifetime non-drinker of alcohol (finding)
783329001,Product containing precisely ciprofloxacin (as ciprofloxacin hydrochloride) 250 milligram/1 each conventional release oral tablet (clinical drug)
783338004,Product containing precisely fluvastatin (as fluvastatin sodium) 20 milligram/1 each conventional release oral capsule (clinical drug)
783339007,Product containing precisely fluvastatin (as fluvastatin sodium) 40 milligram/1 each conventional release oral capsule (clinical drug)
783353007,Product containing precisely mefloquine (as mefloquine hydrochloride) 250 milligram/1 each conventional release oral tablet (clinical drug)
783365006,Product containing precisely ondansetron (as ondansetron hydrochloride) 8 milligram/1 each conventional release oral tablet (clinical drug)
783370004,Product containing precisely primaquine (as primaquine phosphate) 7.5 milligram/1 each conventional release oral tablet (clinical drug)
783376005,Product containing precisely tamoxifen (as tamoxifen citrate) 10 milligram/1 each conventional release oral tablet (clinical drug)
783377001,Product containing precisely tamoxifen (as tamoxifen citrate) 20 milligram/1 each conventional release oral tablet (clinical drug)
783572008,Has special educational needs (finding)
783586007,Product containing precisely clopidogrel (as clopidogrel bisulfate) 75 milligram/1 each conventional release oral tablet (clinical drug)
783588008,Product containing precisely imatinib (as imatinib mesilate) 100 milligram/1 each conventional release oral tablet (clinical drug)
783590009,Product containing precisely imatinib (as imatinib mesilate) 400 milligram/1 each conventional release oral tablet (clinical drug)
783638007,Product containing precisely levothyroxine sodium anhydrous 100 microgram/1 each conventional release oral capsule (clinical drug)
783639004,Product containing precisely levothyroxine sodium anhydrous 100 microgram/1 each conventional release oral tablet (clinical drug)
783641003,Product containing precisely levothyroxine sodium anhydrous 25 microgram/1 each conventional release oral capsule (clinical drug)
783642005,Product containing precisely levothyroxine sodium anhydrous 25 microgram/1 each conventional release oral tablet (clinical drug)
783644006,Product containing precisely levothyroxine sodium anhydrous 50 microgram/1 each conventional release oral capsule (clinical drug)
783645007,Product containing precisely levothyroxine sodium anhydrous 50 microgram/1 each conventional release oral tablet (clinical drug)
783651002,Product containing precisely darunavir (as darunavir ethanolate) 400 milligram/1 each conventional release oral tablet (clinical drug)
783652009,Product containing precisely darunavir (as darunavir ethanolate) 600 milligram/1 each conventional release oral tablet (clinical drug)
783729004,Fibromuscular dysplasia of wall of artery (disorder)
783730009,Fibromuscular dysplasia of wall of renal artery (disorder)
783783001,Product containing only barium sulfate (medicinal product)
784433002,Product containing precisely tuberculin purified protein derivative 50 unit/1 milliliter conventional release solution for injection (clinical drug)
784440001,Product containing precisely amylase 20000 unit and endopeptidase 25000 unit and pancreatic lipase 4500 unit/1 each conventional release oral capsule (clinical drug)
784472003,Product containing precisely epoetin alfa 20000 unit/1 milliliter conventional release solution for injection (clinical drug)
784474002,Product containing precisely epoetin alfa 3000 unit/1 milliliter conventional release solution for injection (clinical drug)
784476000,Product containing precisely nystatin 100000 unit/1 each conventional release oromucosal lozenge (clinical drug)
784478004,Product containing precisely procaine benzylpenicillin 600000 unit/1 milliliter conventional release suspension for injection (clinical drug)
784484001,Product containing precisely follitropin alfa 300 unit/1 milliliter conventional release solution for injection (clinical drug)
784487008,Product containing precisely follitropin alfa 75 unit/1 vial powder for conventional release solution for injection (clinical drug)
784533000,Product containing precisely human anti-D immunoglobulin 1250 unit/1 milliliter conventional release solution for injection (clinical drug)
784547001,Tenure of accommodation (observable entity)
784645002,Product containing precisely water 1 gram/1 milliliter conventional release solution for injection (clinical drug)
784667001,Product containing precisely medroxyprogesterone acetate 160 milligram/1 milliliter conventional release suspension for injection (clinical drug)
784681004,Product containing precisely valganciclovir (as valganciclovir hydrochloride) 50 milligram/1 milliliter conventional release oral solution (clinical drug)
784728002,Product containing precisely hydralazine hydrochloride 20 milligram/1 vial powder for conventional release solution for injection (clinical drug)
784729005,Product containing precisely acetic acid 20 milligram/1 milliliter conventional release ear solution (clinical drug)
784809002,Product containing precisely xylometazoline 500 microgram/1 milliliter conventional release nasal spray (clinical drug)
784864005,Product containing precisely filgrastim 300 microgram/1 milliliter conventional release solution for injection (clinical drug)
784878006,Product containing precisely linezolid 20 milligram/1 milliliter conventional release oral suspension (clinical drug)
784907001,Product containing precisely mannitol 100 milligram/1 milliliter conventional release solution for injection (clinical drug)
784908006,Product containing precisely fluconazole 2 milligram/1 milliliter conventional release solution for injection (clinical drug)
784932004,Product containing precisely diazepam 5 milligram/1 milliliter conventional release suspension for injection (clinical drug)
784943007,Product containing precisely sodium bicarbonate 14 milligram/1 milliliter conventional release solution for injection (clinical drug)
784953008,Product containing precisely clotrimazole 100 milligram/1 each conventional release vaginal tablet (clinical drug)
784971001,Product containing precisely epinephrine (as epinephrine bitartrate) 5 microgram/1 milliliter and lidocaine hydrochloride 20 milligram/1 milliliter conventional release solution for injection (clinical drug)
784978007,Product containing precisely isoflurane 999 milligram/1 milliliter conventional release solution for inhalation (clinical drug)
784995004,Product containing precisely glucose 40 milligram/1 milliliter and sodium chloride 1.8 milligram/1 milliliter conventional release solution for injection (clinical drug)
785027009,Product containing precisely hydromorphone hydrochloride 1 milligram/1 milliliter conventional release solution for injection (clinical drug)
785028004,Product containing precisely hydromorphone hydrochloride 4 milligram/1 milliliter conventional release solution for injection (clinical drug)
785042007,Product containing precisely lamotrigine 200 milligram/1 each conventional release orodispersible tablet (clinical drug)
785044008,Product containing precisely lamotrigine 50 milligram/1 each conventional release orodispersible tablet (clinical drug)
785045009,Product containing precisely lamotrigine 5 milligram/1 each conventional release chewable tablet (clinical drug)
785088001,Product containing precisely etonogestrel 68 milligram/1 each prolonged-release subcutaneous implant (clinical drug)
785117000,Product containing precisely sodium stibogluconate 100 milligram/1 milliliter conventional release solution for injection (clinical drug)
785214003,Product containing precisely leuprorelin acetate 7.5 milligram/1 milliliter conventional release suspension for injection (clinical drug)
785233008,Product containing precisely atropine sulfate 1 milligram/1 milliliter conventional release eye solution (clinical drug)
785275009,Sexual dysfunction caused by amfetamine and/or amfetamine derivative (finding)
785277001,Harmful pattern of use of amfetamine and/or amfetamine derivative (disorder)
785340007,Inhalation of substance (event)
785344003,Sisal dust (substance)
785362007,Product containing only amidotrizoate (medicinal product)
785377004,Product containing only antimonic acid (medicinal product)
785379001,Product containing only iotroxic acid (medicinal product)
785696007,Malabsorption syndrome due to intolerance to lactose (disorder)
785744001,Bronchitis co-occurrent with acute wheeze (disorder)
785745000,Acute bronchitis co-occurrent with wheeze (disorder)
785929005,Product containing precisely levonorgestrel 833 nanogram/1 hour prolonged-release intrauterine drug delivery system (clinical drug)
785935005,Product containing precisely asparaginase 10000 unit/1 vial powder for conventional release solution for injection (clinical drug)
785951002,Product containing precisely polymyxin B (as polymyxin B sulfate) 500000 unit/1 vial powder for conventional release solution for injection (clinical drug)
785964001,Product containing precisely sulfasalazine 30 milligram/1 milliliter conventional release rectal suspension (clinical drug)
785974003,Product containing precisely streptokinase 1.5 million unit/1 vial powder for conventional release solution for injection (clinical drug)
785982003,Product containing precisely hydrocortisone 1.67 milligram/1 milliliter conventional release rectal suspension (clinical drug)
785983008,Product containing precisely tiotropium (as tiotropium bromide) 18 microgram/1 actuation conventional release powder for inhalation (clinical drug)
785988004,Product containing precisely alprostadil 10 microgram/1 milliliter conventional release solution for injection (clinical drug)
786014000,Product containing precisely doxycycline anhydrous (as doxycycline calcium) 10 milligram/1 milliliter conventional release oral suspension (clinical drug)
786015004,Product containing precisely doxycycline anhydrous (as doxycycline) 5 milligram/1 milliliter conventional release oral suspension (clinical drug)
786457000,Overactive bladder (disorder)
786460007,Detrusor overactivity (disorder)
786496006,Idiopathic detrusor overactivity (disorder)
786768001,Product containing only human anti-D immunoglobulin (medicinal product)
786919007,Sexually assaultive behavior (finding)
786961001,Strain of tendon of hand (disorder)
787480003,No known procedures (situation)
787481004,No known medications (situation)
787482006,No known immunizations (situation)
787483001,No known device use (situation)
787859002,Vaccine product (medicinal product)
787947000,Accidental ingestion of toxic substance (event)
788012008,Inflammation of pelvis caused by Chlamydia trachomatis (disorder)
788159003,Client of prostitutes (finding)
788165003,Misuse of medication (finding)
788180009,Lower uterine segment cesarean section (procedure)
788465007,Repetitive motion disorder (disorder)
788613004,Anti-glomerular basement membrane disease (disorder)
788707000,Plasma specimen or serum specimen or whole blood specimen (specimen)
788751009,Corticosteroid and/or corticosteroid derivative therapy (procedure)
788866004,Anxiety due to dementia (finding)
788946007,Glaucoma due to eye inflammation (disorder)
789129000,Product containing precisely glucose 50 milligram/1 milliliter and sodium chloride 9 milligram/1 milliliter conventional release solution for injection (clinical drug)
789186005,Product containing precisely interferon alfa-2b (as peginterferon alfa-2b) 100 microgram/1 vial powder for conventional release solution for injection (clinical drug)
789194003,Product containing precisely interferon alfa-2b (as peginterferon alfa-2b) 80 microgram/1 pen powder for conventional release solution for injection (clinical drug)
789246006,Excessive intake of high intensity sweetener (finding)
789376001,Exposure to anticonvulsant (event)
789400009,Disease caused by Ross River virus (disorder)
789493002,Pimple of skin (disorder)
789537001,Oral contraceptive prescribed (situation)
789650005,Product containing precisely rabies human immune globulin 150 unit/1 milliliter conventional release solution for injection (clinical drug)
789758005,Strain of rotator cuff of shoulder (disorder)
792808008,Inadequate intake of folate and/or folate derivative (finding)
792809000,Excessive intake of folate and/or folate derivative (finding)
792862007,Product containing gadopentetic acid (medicinal product)
792865009,Product containing gadobenic acid (medicinal product)
792877004,Product containing precisely human regular insulin 100 unit/1 milliliter conventional release solution for injection (clinical drug)
792878009,Product containing precisely human isophane insulin 100 unit/1 milliliter conventional release suspension for injection (clinical drug)
792879001,Product containing precisely human insulin zinc suspension crystalline 100 unit/1 milliliter conventional release suspension for injection (clinical drug)
816080008,International Patient Summary (foundation metadata concept)
816082000,Hypovolemia (finding)
816092008,Structure of pelvic cross-sectional segment of trunk (body structure)
816094009,Structure of thoracic cross-sectional segment of trunk (body structure)
816117000,Amputated lower limb (finding)
816133002,Sensation of pain reduced (finding)
816134008,Vaping (event)
816989007,Structure of cavity of false and/or true pelvis (body structure)
816990003,Structure of cavity of false pelvis (body structure)
816991004,Structure of cavity of true pelvis (body structure)
817011007,Tissue frozen section technique (procedure)
818981001,Structure of abdominal cross-sectional segment of trunk (body structure)
818982008,Structure of abdominopelvic cross-sectional segment of trunk (body structure)
818983003,Structure of abdominopelvic cavity and/or content of abdominopelvic cavity and/or anterior abdominal wall (body structure)
818984009,Structure of abdominopelvic cavity and/or intra-abdominopelvic content and/or anterior abdominal wall excluding intra-pelvic structure of true pelvis (body structure)
818985005,Structure of abdominopelvic segment excluding true pelvic segment of trunk (body structure)
818987002,Structure of abdominopelvic cavity (body structure)
818991007,Structure of abdominal lymph node (body structure)
827066007,Normal color vision (finding)
827086006,Normal tactile sensation (finding)
830076001,Adhesive plaster (physical object)
830123008,Normal state of mind (finding)
830129007,Normal visual field (finding)
830130002,Wound healing well (finding)
830164003,Exposure to carbon monoxide due to fire (event)
833278008,Glaucoma suspect (disorder)
835279003,Decreased reflex (finding)
836368004,Vaccine product containing bacteria antigen (medicinal product)
836369007,Vaccine product containing virus antigen (medicinal product)
836374004,Vaccine product containing Hepatitis B virus antigen (medicinal product)
836375003,Vaccine product containing Hepatitis A virus antigen (medicinal product)
836377006,Vaccine product containing Influenza virus antigen (medicinal product)
836378001,Vaccine product containing Japanese encephalitis virus antigen (medicinal product)
836379009,Vaccine product containing Human papillomavirus antigen (medicinal product)
836380007,Vaccine product containing Haemophilus influenzae type b antigen (medicinal product)
836381006,Vaccine product containing Corynebacterium diphtheriae antigen (medicinal product)
836382004,Vaccine product containing Measles morbillivirus antigen (medicinal product)
836383009,Vaccine product containing Vibrio cholerae antigen (medicinal product)
836384003,Vaccine product containing Bacillus anthracis antigen (medicinal product)
836385002,Vaccine product containing Yellow fever virus antigen (medicinal product)
836387005,Vaccine product containing Rotavirus antigen (medicinal product)
836388000,Vaccine product containing Rubella virus antigen (medicinal product)
836389008,Vaccine product containing Vaccinia virus antigen (medicinal product)
836390004,Vaccine product containing Salmonella enterica subspecies enterica serovar Typhi antigen (medicinal product)
836393002,Vaccine product containing Rabies lyssavirus antigen (medicinal product)
836397001,Vaccine product containing Coxiella burnetii antigen (medicinal product)
836398006,Vaccine product containing Streptococcus pneumoniae antigen (medicinal product)
836401009,Vaccine product containing Neisseria meningitidis antigen (medicinal product)
836402002,Vaccine product containing live attenuated Mycobacterium bovis antigen (medicinal product)
836403007,Vaccine product containing Tick-borne encephalitis virus antigen (medicinal product)
836427009,Structure of posteromedial basal part of peripheral zone of left half of prostate (body structure)
836428004,Structure of posteromedial basal part of peripheral zone of right half of prostate (body structure)
836495005,Vaccine product containing Human alphaherpesvirus 3 antigen (medicinal product)
836498007,Vaccine product containing Mumps orthorubulavirus antigen (medicinal product)
836500008,Vaccine product containing only Haemophilus influenzae type b and Neisseria meningitidis serogroup C antigens (medicinal product)
838283002,Cellulitis and abscess of hand (disorder)
840320000,Evidence of cessation of misuse of drugs (finding)
840321001,Signs of drug withdrawal (finding)
840365009,Placenta circummarginate (disorder)
840533007,Severe acute respiratory syndrome coronavirus 2 (organism)
840534001,Administration of vaccine product containing only severe acute respiratory syndrome coronavirus 2 antigen (procedure)
840535000,Antibody to severe acute respiratory syndrome coronavirus 2 (substance)
840536004,Antigen of severe acute respiratory syndrome coronavirus 2 (substance)
840539006,Disease caused by severe acute respiratory syndrome coronavirus 2 (disorder)
840544004,Suspected disease caused by Severe acute respiratory coronavirus 2 (situation)
840546002,Exposure to severe acute respiratory syndrome coronavirus 2 (event)
840549009,Vaccine product containing Yersinia pestis antigen (medicinal product)
840563003,Vaccine product containing Dengue virus antigen (medicinal product)
840599008,Vaccine product containing Borrelia burgdorferi antigen (medicinal product)
840662000,Product containing precisely lenalidomide 25 milligram/1 each conventional release oral capsule (clinical drug)
840697003,Product containing precisely dabigatran etexilate (as dabigatran etexilate mesilate) 150 milligram/1 each conventional release oral capsule (clinical drug)
844579007,Transmission of infectious agent via medicinal product (event)
846583005,Structure of septal branch of anterior descending branch of left coronary artery (body structure)
846619006,Excessive intake of fat and oil (finding)
846645002,Tenosynovitis of elbow (disorder)
846654004,Structure of blood vessel of abdominopelvic cross-sectional segment of trunk (body structure)
860587009,Product containing precisely dabigatran etexilate (as dabigatran etexilate mesilate) 110 milligram/1 each conventional release oral capsule (clinical drug)
860767006,Structure of permanent maxillary right canine tooth (body structure)
860780009,Structure of permanent maxillary left canine tooth (body structure)
860782001,Structure of permanent mandibular left canine tooth (body structure)
860785004,Structure of permanent mandibular right canine tooth (body structure)
860791002,Pleural effusion due to neoplastic disease (disorder)
860792009,Pleural effusion due to malignant neoplastic disease (disorder)
860914002,Erectile dysfunction (disorder)
860918004,Erectile dysfunction due to psychophysiologic disorder (disorder)
860930005,Surgery of cataract of left eye (procedure)
860934001,Surgery of cataract of right eye (procedure)
860977000,Ulcer of right foot due to diabetes mellitus (disorder)
860978005,Ulcer of left foot due to diabetes mellitus (disorder)
863898000,Structure of permanent mandibular left second molar tooth (body structure)
863899008,Structure of permanent mandibular right second molar tooth (body structure)
863901004,Structure of permanent maxillary left second molar tooth (body structure)
863902006,Structure of permanent maxillary right second molar tooth (body structure)
863903001,Allergy to component of vaccine product (finding)
863911006,Vaccine product containing Clostridium tetani antigen (medicinal product)
864000006,Product containing precisely silver sulfadiazine 10 milligram/1 gram conventional release cutaneous cream (clinical drug)
864008004,Product containing only silver sulfadiazine (medicinal product)
865988009,Structure of permanent maxillary left first molar tooth (body structure)
865995000,Structure of permanent maxillary right first molar tooth (body structure)
866000008,Abscess of skin and/or subcutaneous tissue caused by ingrown hair (disorder)
866005003,Structure of permanent mandibular right first molar tooth (body structure)
866006002,Structure of permanent mandibular left first molar tooth (body structure)
866041003,Mother currently breastfeeding (situation)
866151004,Lymphocytopenia due to severe acute respiratory syndrome coronavirus 2 (disorder)
866152006,Thrombocytopenia due to severe acute respiratory syndrome coronavirus 2 (disorder)
868263005,Education about infectious disease (procedure)
868269009,Product containing precisely colecalciferol 25 microgram/1 each conventional release oral capsule (clinical drug)
870361009,Immunoglobulin G antibody to severe acute respiratory syndrome coronavirus 2 (substance)
870362002,Immunoglobulin M antibody to severe acute respiratory syndrome coronavirus 2 (substance)
870404000,Excessive intake of carbohydrate (finding)
870405004,Inadequate intake of carbohydrate (finding)
870406003,Vasopressor (substance)
870448005,Khoikhoi (ethnic group)
870465001,Excessive intake of vitamin A and/or vitamin A derivative (finding)
870466000,Inadequate intake of vitamin A and/or vitamin A derivative (finding)
870471007,Excessive intake of vitamin D and/or vitamin D derivative (finding)
870472000,Inadequate intake of vitamin D and/or vitamin D derivative (finding)
870473005,Excessive intake of vitamin E and/or vitamin E derivative (finding)
870474004,Inadequate intake of vitamin E and/or vitamin E derivative (finding)
870475003,Excessive intake of vitamin K and/or vitamin K derivative (finding)
870476002,Inadequate intake of vitamin K and/or vitamin K derivative (finding)
870577009,At increased risk of exposure to severe acute respiratory syndrome coronavirus 2 (finding)
870588003,Sepsis due to disease caused by severe acute respiratory syndrome coronavirus 2 (disorder)
870589006,Acute kidney injury due to disease caused by severe acute respiratory syndrome coronavirus 2 (disorder)
870590002,Acute hypoxemic respiratory failure due to disease caused by severe acute respiratory syndrome coronavirus 2 (disorder)
870591003,Rhabdomyolysis due to disease caused by severe acute respiratory syndrome coronavirus 2 (disorder)
870626008,Lives with spouse only (finding)
871552002,Detection of severe acute respiratory syndrome coronavirus 2 antibody (observable entity)
871553007,Detection of severe acute respiratory syndrome coronavirus 2 antigen (observable entity)
871555000,Detection of ribonucleic acid of severe acute respiratory syndrome coronavirus 2 (observable entity)
871556004,Detection of ribonucleic acid of severe acute respiratory syndrome coronavirus 2 in nasopharyngeal swab (observable entity)
871557008,Detection of ribonucleic acid of severe acute respiratory syndrome coronavirus 2 in oropharyngeal swab (observable entity)
871558003,Detection of ribonucleic acid of severe acute respiratory syndrome coronavirus 2 in sputum (observable entity)
871559006,Detection of ribonucleic acid of severe acute respiratory syndrome coronavirus 2 in bronchoalveolar lavage fluid (observable entity)
871560001,Detection of ribonucleic acid of severe acute respiratory syndrome coronavirus 2 using polymerase chain reaction (observable entity)
871562009,Detection of severe acute respiratory syndrome coronavirus 2 (observable entity)
871688003,Structure of Couinaud hepatic segment IVa (body structure)
871689006,Structure of Couinaud hepatic segment IVb (body structure)
871737006,Vaccine product containing only Mumps orthorubulavirus antigen (medicinal product)
871738001,Vaccine product containing only live attenuated Mumps orthorubulavirus antigen (medicinal product)
871740006,Vaccine product containing only inactivated whole Human poliovirus antigen (medicinal product)
871759008,Vaccine product containing only acellular Bordetella pertussis antigen (medicinal product)
871765008,Vaccine product containing only Measles morbillivirus antigen (medicinal product)
871768005,Vaccine product containing only Influenza virus antigen in nasal dose form (medicinal product form)
871772009,Vaccine product containing only Influenza A virus subtype H1N1 antigen (medicinal product)
871803007,Vaccine product containing only Hepatitis A and Hepatitis B virus antigens (medicinal product)
871804001,Vaccine product containing only Hepatitis A virus and Salmonella enterica subspecies enterica serovar Typhi antigens (medicinal product)
871806004,Vaccine product containing only Haemophilus influenzae type b and Hepatitis B virus antigens (medicinal product)
871810001,Swab specimen from nasal mid-turbinate (specimen)
871826000,Vaccine product containing only Clostridium tetani and Corynebacterium diphtheriae antigens (medicinal product)
871831003,Vaccine product containing only Measles morbillivirus and Mumps orthorubulavirus and Rubella virus antigens (medicinal product)
871837004,Vaccine product containing only Clostridium tetani and Corynebacterium diphtheriae and Human poliovirus antigens (medicinal product)
871839001,Vaccine product containing only Bordetella pertussis and Clostridium tetani and Corynebacterium diphtheriae and Haemophilus influenzae type b antigens (medicinal product)
871866001,Vaccine product containing only Neisseria meningitidis serogroup C antigen (medicinal product)
871869008,Difficulty demonstrating health literacy (finding)
871870009,Able to demonstrate health literacy (finding)
871871008,Vaccine product containing only Neisseria meningitidis serogroup A and C antigens (medicinal product)
871872001,Unable to demonstrate health literacy (finding)
871873006,"Vaccine product containing only Neisseria meningitidis serogroup A, C, W135 and Y antigens (medicinal product)"
871875004,Vaccine product containing only Bordetella pertussis and Clostridium tetani and Corynebacterium diphtheriae antigens (medicinal product)
871876003,Vaccine product containing only acellular Bordetella pertussis and Clostridium tetani and Corynebacterium diphtheriae antigens (medicinal product)
871878002,Vaccine product containing only Bordetella pertussis and Clostridium tetani and Corynebacterium diphtheriae and Human poliovirus antigens (medicinal product)
871887006,Vaccine product containing only Bordetella pertussis and Clostridium tetani and Corynebacterium diphtheriae and Haemophilus influenzae type b and Human poliovirus antigens (medicinal product)
871889009,Vaccine product containing only acellular Bordetella pertussis and Corynebacterium diphtheriae and Hepatitis B virus and inactivated whole Human poliovirus antigens (medicinal product)
871891001,Vaccine product containing only acellular Bordetella pertussis and Clostridium tetani and Corynebacterium diphtheriae and Hepatitis B virus and inactivated whole Human poliovirus antigens (medicinal product)
871895005,Vaccine product containing only Bordetella pertussis and Clostridium tetani and Corynebacterium diphtheriae and Haemophilus influenzae type b and Hepatitis B virus and Human poliovirus antigens (medicinal product)
871898007,Administration of vaccine product containing only live attenuated Human alphaherpesvirus 3 antigen (procedure)
871908002,Vaccine product containing only Human alphaherpesvirus 3 and Measles morbillivirus and Mumps orthorubulavirus and Rubella virus antigens (medicinal product)
871918007,Vaccine product containing Rickettsia antigen (medicinal product)
871920005,Allergic reaction caused by insect bite (disorder)
871921009,Staphylococcus toxoid vaccine (medicinal product)
874804000,Contusion of head and/or neck (disorder)
874866000,Product containing precisely abacavir (as abacavir sulfate) 60 milligram/1 each tablet for conventional release oral suspension (clinical drug)
874950001,Product containing only efavirenz and lamivudine and tenofovir (medicinal product)
878891008,Product containing precisely atazanavir (as atazanavir sulfate) 300 milligram and ritonavir 100 milligram/1 each conventional release oral tablet (clinical drug)
878898002,Product containing only atazanavir and ritonavir (medicinal product)
878903003,Product containing precisely pyrazinamide 400 milligram/1 each conventional release oral tablet (clinical drug)
879802004,Product containing precisely methadone hydrochloride 5 milligram/1 milliliter conventional release oral solution (clinical drug)
879808000,Flortaucipir (18-F) (substance)
879829009,Product containing precisely ethambutol hydrochloride 275 milligram and isoniazid 75 milligram and rifampicin 150 milligram/1 each conventional release oral tablet (clinical drug)
880067009,Blount disease (disorder)
880068004,Varus deformity of tibia (disorder)
880108004,Excessive intake of ascorbic acid (finding)
880109007,Inadequate intake of ascorbic acid (finding)
890190003,Brachymetatarsia of first metatarsal (disorder)
890191004,Brachymetatarsia of fourth metatarsal (disorder)
890296003,Product containing precisely mebendazole 500 milligram/1 each conventional release chewable tablet (clinical drug)
890298002,Product containing precisely pyrantel (as pyrantel pamoate) 50 milligram/1 milliliter conventional release oral suspension (clinical drug)
890303000,Product containing precisely benznidazole 100 milligram/1 each conventional release oral tablet (clinical drug)
890304006,Product containing precisely benznidazole 12.5 milligram/1 each conventional release oral tablet (clinical drug)
890311005,Product containing precisely clindamycin (as clindamycin palmitate hydrochloride) 15 milligram/1 milliliter conventional release oral solution (clinical drug)
890313008,Product containing precisely abiraterone acetate 500 milligram/1 each conventional release oral tablet (clinical drug)
890314002,Product containing precisely adalimumab 100 milligram/1 milliliter conventional release solution for injection (clinical drug)
890324005,Structure of retrocrural lymph node (body structure)
890326007,Product containing precisely triclabendazole 250 milligram/1 each conventional release oral tablet (clinical drug)
890327003,Product containing precisely benzylpenicillin (as benzylpenicillin potassium) 5 million unit/1 vial powder for conventional release solution for injection (clinical drug)
890467001,Excessive intake of potassium (finding)
890468006,Inadequate intake of potassium (finding)
